UMAP1,UMAP2,UMAP3,Sequence_ID
11.272292,6.7810473,1.7041353,2e159c6e43aa7c65e92d7ef885f69b14767235c8eef11048651d15ca2940e774
6.966289,6.7704425,3.59663,2e1c77ba0a4e37a80ab651bc0d404734931c05cf4d1fe172f710ab35426fb10f
9.489558,5.552676,1.8022422,2e1cd29234345c392772e3a6d153657ecaaba6f547e1ab32fce9109d962e2c54
12.919621,2.3864617,0.47650215,2e229072c0b80dcd5fd9ee23f4995c80c3c2cd95b2986c9ea581b1edfa2104b4
10.8633995,1.8442732,1.121102,2e2447b9ac2c4847e166f25343beae551ceb9a5bda36066767eff45badb43759
10.511025,-1.9237459,-6.573217,2e2d47ece1096bbbc44e991c2831f82d377fbecb259f5dd930f2efaabe84a3e4
6.559867,5.554926,2.1278863,2e334da2a0bad90d2d0decba777e0254fa6b1d815f663180ae53f1da53a5ecdd
7.6569853,2.6883547,4.2643323,2e35982cfee92a358689791cc804cdd80163e9d6c9f2e96d0280fd7f4debf57f
4.152989,3.3916092,-0.29914457,2e3bd09e28a11680e11e45b556002008b2c7bf941d7caafa370f00f117d99e61
13.27126,6.476841,4.677511,2e3c9ef8f53c38e8102da2ff2e04601507ad8a9b6e1769a851edddc10cb59a57
8.761651,5.180982,-0.08554388,2e3e52fbb54ed71c9c2ab0684d31c7790be92c0ba69f781466a444eeface5b3f
8.966217,4.4987326,1.9446647,2e418af58b46bf061b7618767247c5fe11daa87065f0c0785b52aef999ad4255
11.052775,3.3962202,4.4607134,2e41edd4f81819887c9cc5ff545b2650351df09e59cd95bc6279a15fe7aa205a
7.1694303,7.5105243,5.5887923,2e439f1e223e9b9454e4cbf068c1082c7a57964ad70cd2c30079f501f7513857
9.833934,7.1585374,7.3993692,2e4460b18c3b0b3d9f699b3fb41d675089b31d0adab397e294459ffd723b6900
8.072709,2.3613636,4.744819,2e468e6e789d7707be1f5079b3a7ce254dee7c396f0d7bfda3c81e708e1a2514
11.697353,7.0712,1.5994692,2e4770e003a367d3a1b990b7cb531eb561e199d6d8bc97588d74bd4058e1ffdf
10.867807,5.7507577,9.58856,2e4c81bdc9f56a7c19bbdfac1a0cce41277277586dcece980bbb89db52014170
10.785443,3.0344193,1.9427938,2e5beb476b8ab0a8b815f10d151739110f4994b0b9432624132e1053a6964289
7.185157,4.622921,0.30121216,2e5d35055f7992d89c6a839f0162ea1dfdd771a8b2c8faa54c57ac1525d172d6
6.115725,1.9048966,8.943101,2e680d18cb95b342005a8c39c0a36f5ecf9d9225a6cf51e834ad033cc139bec7
8.923131,-0.753294,6.357368,2e74a467ba0fb2ea0ddb0ebca493061ec800935f7b6464e4fc28bbad73c06952
10.00338,6.3061786,8.752784,2e74baf3fee2b07a63ed96a0f2181ef79201d8dc0d08036e1789db1922dcb41b
5.4602284,6.081768,2.5385454,2e7712f4d5067770888b05f1cd490d34d7e9192b630fedb9adb8c0eb11f18cc3
2.306186,5.9507227,8.352549,2e7aa96c2a16079108a8f6502b88c9a95b70db22a31214100d4b5ba07cd74625
1.2667694,1.0813044,-1.8936936,2e7cbda5904616f4ad1e49c3ec4b238b55d1685179abb5929e6085c1f2c0e16b
11.308143,2.3528674,0.97308755,2e7d5fc3922e3f78d1f8e44b60a750242fb547ae857d3c46d7fcd3358096d205
9.992411,7.9699764,7.9177485,2e8229c673ebd103e08cc5ee4c4fb23cf9fe6ffc967c0e0ac4b279e435234d1f
10.793291,7.2984324,9.531326,2e82534be4e20c2db3798f6a140c3627e97c80ec84330b60de40793bb9fbe15e
8.84968,-0.6887469,6.8863053,2e884d8aa66025061c44fd8f0e8a9219eb795e08d37d81ec8936247ef87eb535
9.336816,-0.6943964,6.1030264,2e88bf7df65bcf4024b287f60e2d97434af099c3581c44f87514b42d0de5cea7
7.807353,7.060639,3.6643565,2e8f270defb120d5e95942cebf6317f0780469d3c23b65776ebcfed6d663db0c
11.140658,7.3689156,8.798101,2e9fc23c2183d55028ffa72fdaf1d670e357600ca0cd0114bd773d24e1a9f65c
9.113796,4.6185374,2.5637038,2e9fe0005e332f3ce59ffedaafe272fd9700b52965b6fa9b7aac3a48813d9fbe
8.593702,1.2605023,8.701603,2ea0dcfc82c882bc12a3bd3a5c457635c81dd6af62933683222451844653a4f4
10.874316,1.2117541,1.6911383,2ea4fb951f166998451763b60c03d5aef4561dfb6e7b4238095251fb4d4a18fa
7.508446,11.920586,2.8957195,2ead515b96ef4b7b4a61dba33cbd5fab344a3e3eb553f5f5fd6d0a4f07a4bfd8
10.709306,1.4698384,1.5656294,2eada46b3646a271c564f1762214de43de5c863b3790c47d6e3454c67427d0f8
5.31357,5.159155,3.3061764,2eb854959b9e1754ccf695fbeac9012422e24030ecd76468da30ecd30d174fa3
11.138728,1.8984797,0.83981395,2eb938dea187fff92635d56a3c0419729376052fec799ab32eab350e1808467d
8.236962,1.2921408,6.2598996,2ebd7372680ef347c667e80404dd5b67ed34a79a85cca61e9a08e09af93d54e4
7.716665,5.850839,4.1226916,2ebfeb9b7f93a70ddd19b0f0e22f3f80f2063db54bba0985a337bfa8d45e6065
8.43445,-1.1514759,5.3075852,2ec066a29caa8084a5d826277c09fc3fc92dc8a3e68f5bde9782dc80686a62af
8.11869,-1.4082406,2.7120798,2ec3e39616b9c6198c5b5adbe4e563645684bf900a58682fa492c54117eae1b1
7.1522684,7.10553,2.8609114,2ec7d2899750399e457ba7ebe24fecaf525ca5e77a9f2c5d62671ff4f89b9802
6.496757,5.195271,1.7089835,2ecbb865723197fb9b6d3daa0ca222a704a50617476cbf2eb326e6f2c6e651d3
13.087091,5.843617,4.531236,2ed14a18eefed4495367287a26b5dbbe8aee9587d903f1d03fbc0b90d17e071d
7.244366,7.022809,3.4404924,2ed6a5a6f8eaa9c31b435a2b1684f8c619a10f90ae361b07657978e66864c4d6
12.177952,7.1468472,1.4762505,2ed749fae1201b5695f5c1c26d2c5545b58904c884d682eb6606b36b7a94545f
7.0896544,-3.1225016,6.1929936,2ed76d678a37aa55a881fa35c97660b26da8d42b5ad871b41b781407ac394b58
8.136174,5.893677,-0.42946008,2ee35fb08d7b12ac44ad2ca815dd10b4fc37b4949444736c735454d75124142e
6.2897816,7.824907,2.2168288,2ee7e819b4b3b98a370c0b36f68f9dae907fd813fca2276cb1f2dcb78cc971dd
8.400299,-0.4943785,6.579191,2eec0c8ca1415513c150eabf5a888f2189a247380ce8a7b6eae03ad356bf496d
9.042172,-0.8361039,5.992325,2eed182d22ef60d8087aee54b3690529df044cb6f23ded491ecf0f38fd33160c
7.601262,8.880098,2.150765,2f005958497b02557bf54d80ec818455bb537149d73a9abf462556eae8bf4efb
11.772123,7.0571246,1.7168275,2f0d4ab2af91fd6651293d4dd14d6fc1635ed9a8b08876301260fc2742b97c86
11.375757,1.1262214,9.143404,2f0ea7053d6fdf7e0f0fc131395b5489ec0a2292b97de687f6b6bc91e037c785
6.8080325,5.7409563,2.2992473,2f0f4945d76e72f3f408faf40459490c35b2d99b1c2ecab5ac8b75b1dc32d33a
11.145685,8.2692175,8.355201,2f10395dac9c76d1b031234b0fa8b0d77e0a6a931539172a6b550a05810fe9ff
7.90049,8.113285,4.1389904,2f142a0e2d421f8b8dd0d38731241afadf9fcce1bd42156cf42a863f40a14a90
11.220966,7.9090834,-1.0103246,2f1e8c22b38fda4ed3269e3376d4e35c92c2932ad06a87204a9a2107fb7ce1d0
13.052052,5.9793158,4.5026045,2f1f2a7bfac9d045d407cd389995b60f701d307f4902de3441a01113b6967237
10.543703,3.0766678,2.1482303,2f1f98e050e67079658c60585b4516be45bf338e63ef03af5723a4afc68d3bf2
16.400158,3.2261794,10.678407,2f28b026bfcd21b772cf229e9fbdf745f31f42795c3298ee9ffa30b84e578c08
8.928818,-0.99707466,5.907773,2f2f383abf5ca2494060af65b8da1a7b707dbaed16435d9b36746a7fde7f40c1
10.895236,7.0188255,2.2429774,2f3b97b240c8f2987e9ea08ef7bbcb0160567ff1063a415d129138e65e94a753
7.7614822,4.825909,-2.3263307,2f3ee12c5cd1dc7b0fd064da50b1c26579b8de86e2ec9c361173ac1e5c1291bf
9.065657,2.3888235,-2.2236238,2f400e1a1324d766d1e42dff8725a8a32b9d6118187d7d6db69e34e5481bd2b1
7.330781,7.4338107,0.33428118,2f418855a3140c89ee828e484bc18c2602ca4525b95abb871cb0f1cad7e5cf20
9.25342,-0.7569774,6.2038116,2f43dbc223d1467b594da9a37ab585cb95456da65bc27acef8889531a3339bb1
7.0643907,5.8538156,2.3954148,2f4692fd1d60bf7ac0072f1cd2f967485a5bc9b25661d7a67351acf38d04888a
8.240129,0.98395026,6.098946,2f46cbc1123038e7062e35ac84f0d100bea8635e30b19861c11d6425ed5fb8fa
7.3199987,3.7083557,-2.7781725,2f4837ff7cb4607f3a6958772515b585f36b5ac951016bd9b14d8beeb1adcac9
6.255255,4.315998,5.801579,2f48d00f26ed64c893c175ccdf830dbc9e2e0cf1b1397ccc46d1d8b6dac02118
8.775816,11.390272,-3.3119643,2f4e31197c55c7bbf5a2bb9735f0d7a911fd7da6be3ad3ce03cfdd26529a25e5
9.89039,6.257961,8.724526,2f4e604f64193ae73346cc217fa717455d6b332300eb854109aaf40c53548bca
9.560536,-1.7735736,-1.9964519,2f53f39a783e357e202947cfebf8de409fc3e83926c71c7d22cdacf155b3aace
10.3784,7.3354087,9.585549,2f56c0035bb0ca61df967162c15a5a1186b5a8ad579ef3c5eb65c56ebb453fa9
11.187765,7.916631,-0.8269407,2f5d9b95e83823a2c5eb6b391cb57cbfebfe92b690f014dc83154e6249e9f1f7
14.89017,2.0155017,6.3017416,2f60bfa1a4a010d270c858ddb1e7f06f932ae118287443cf1a079af232a13a47
7.3709774,9.004379,2.0516891,2f61ea12f05072d344a3fc342da22e62b70ea0cc6fff7c702b8cc2b4e23cb46c
6.0246015,9.099456,2.1663072,2f625d5e411b11656ae3b2dc5eb980dfe7fdcac6d3278e94bf75ff208f77ab1c
6.7248373,-2.600413,7.230652,2f65304fc5833adce586c12b0ec9f6f2745db966199436f1762c2f6c018158f7
8.832399,10.40322,-1.3756226,2f65b90f2e2d386cfc9972bc28dbe3fccbf9da145480400183b1e4c056aae279
11.236395,7.100129,9.747945,2f67d69ca2fb403d59f94dbd0b161a574705555a156f91b3cc6d35714cd18a11
8.402916,1.3793333,4.8912506,2f6f6f22456a2ea369156b26937e4c7acc3220e92f6e139242aa04979116a457
7.1290436,9.160138,1.8981841,2f7ae87c799a0be550cb9b5bd2d6ff2070314d38608d843ca28472f15de93270
8.102953,-0.5859776,2.7554114,2f867fe7a590da6885181835c967243c94451f4dfbd43a0e61dd0a34e8bd7827
0.37430623,1.1957706,-2.4766626,2f90741c0ca8b940a35a392685e6fdbd5e156f05e6ad35e8785bc620ebd1d5ea
9.923111,-2.1772466,-4.8540754,2f96fb1c211137ec93cfeec0952dd317536fef38f053139c447b14211dd93ab8
7.568111,11.912097,3.0135212,2f9975bff1ae318c1662720b51e5a67bc2c89d44ed3615a716a93d1b87754de3
9.124718,7.9045086,2.887575,2f9cbc32c52460098e576e5df93ea5972eef9047e069797fa4b5844267950614
8.9658575,-0.8876597,5.5730205,2fa0bb897161e7a2c39f04e074d9ac68f73971742fb42bf0cef15d008f03a59b
6.489809,5.3473883,1.9233834,2fa0cb09dbf3eb60791feae514ccc6ad36990b00a70b8312ec0f561318ca21c9
8.602479,-1.016639,5.161523,2fa2ac4f338d76295ce18b82911d3434decccb9f11d2cacea94b50992a5a45db
11.505519,8.117724,-0.8900001,2fa6730029d6dc877364f839e98e8991e0de6f1c376c973d53aed66ca5d9fab0
10.6235,2.4537284,2.0948386,2fa9a1054975fa7a0f3df0a8a7276dcd0e67e94680d24924db716df9eb6330f5
6.390601,6.4898663,0.085775845,2fb370663c9d198191c18d1b4ec2ab0549c5f06a52871a51ec7bd404ba72c329
10.692209,7.5436716,8.62678,2fc366c460e5e044f9a5072a24247bd6d59d7a2030ed49d8fb6a834c3438c70d
8.498041,2.5041652,9.245065,2fcb1fd313d4fb7546091e8981366f89b32360d756e499a274b8cd9eb16223d5
11.232138,1.2584711,10.115502,2fd40b55a6956cfe8336ecb5b7befd713874b2b525d7ae07a2414a39fbcdfa07
10.966804,2.3927972,1.8603697,2fe4ac27aece8db50139b3949b369564d42c16e3f3beaafcbef52f3f93c10f60
9.09852,6.2546196,1.1611241,2fea36be54edb697ac43952e51a911de0404a3a11f4be57830d577b27c0605f5
6.8272953,5.716591,3.147101,2feab208bd45f22ed19cb38b4bbb5f45c9de2fa4667863f807ca5c15cc90e006
10.963275,6.269343,1.5131414,2feb84c11768c72e17c2e4a2f3ee5c15bc8eb0236dd183fdd5986e68682b6d06
10.069756,7.6834793,7.523498,2ff1949673449b7854a5e828eaa1c87d086e6f5e61a4a8b51af77e9cbc5dcdc7
6.5545425,5.8702054,2.5664845,2ff84dca787469fe460a9316c7b8fbf2985a3f2d2a73e4d0a23d07b256394f09
9.021668,5.059269,-0.7109079,2fff38b4d0cc7fd31f15be53a8daf03165b77ee5f96334b45d22f670fcd1840f
7.204592,4.2283254,4.244137,30023f5a7c7caf409733cb3553de2bc971f38f554c7592a6327697b056a16ae7
9.236449,5.9523997,2.2696564,3003b64b874132df3a265a2c64cd8d773ea256677985bc43e451ab0a6ffbe41d
2.6845372,4.217708,6.590881,30058836dd7b742f6f977a8faaa13b09aff43eb05d9f6465535ab24c566702d6
11.148141,7.7384667,-0.4827418,30065a92a3f9797128db7caeef9f8cdba6ddd27db987ec66daa5d99706e15397
7.135721,6.7034907,1.9287759,300cfa5c7fb8e8813708f37d8e227b40d5fff5e1b96aa273b406fccb7cb70fd5
7.253679,8.989855,1.5542028,300f08568ec6eb9870f0ff9866d5095308dc8230a7790b66a58e512617eb2714
8.805896,4.817377,-1.0883554,301006201559b57d1263f7bb52ca64858c1a1efe26418da65b4f522600dacbe8
11.228905,7.5828276,-1.5930843,3018798187e30eeeffcd5295cdb522fbe1544b5f63d29e752a3ffc51d7c3ceb9
11.292821,7.6019382,2.176586,302157bdea28652eea5df53e7aedbfa3b4fc50e3c973f43221e3c1d3fc7c73aa
7.3113475,-1.9640487,6.0839496,3021a5235c5041aafcf64900d2dfffc168984b3db52b0b4651900a271ba0db7e
10.565008,7.5595646,9.608503,302322f23ff0fc20569da81309a80f4e434ccbaf0359bf73ade1836ccd542d48
9.965933,4.4082847,1.9969109,302f7ff36830af44ff107de8ca4e3eec343146cfbab5c7626a94726cc55b253a
7.071655,3.4564974,-3.0848072,303191a4444f5fd8b6fd60e6f8cf0c63e90a5b10d5c567c658a92493859c382c
6.74692,-1.0843357,6.8841166,30322d9e2ac11986edd5ead8ac3925cff7ac41ab8ad5e83a9b88f940fe2b3b35
8.270404,0.14252189,6.62376,303250c51d409a0d1cc3f8f5c8d06c33c61d90151d2c08ee4cf6ba0d3dbf94f8
16.390732,2.7304971,2.8880265,303f0cb27e54af8822e04393e85fdffb396437bd8825c95238c5deb1279977db
10.310279,7.7114143,7.6344485,30453a107becda65cc8d354da99ecf37786155cce9e3fa5ec1c459a47b079891
8.362186,-0.35373917,6.674767,304b15d45b1e2ecc6251fddc824587891275a1fb1d846bb6f36cc6cae130de05
5.737557,5.9105268,2.419249,304b67d33c20efb8201b7be1475a1fee6e1b80853b34e2bd6f77b14c384c8e84
6.5149894,6.5966797,0.24737638,304c9cba316573f414cd7727dc4194c9b4fa8bfce2bc8fe547dc5451b15a3aae
9.36936,5.0284433,-1.4805871,3050044ed8d2971d3e2f0f19f2cac549f4d6067006cbe9034eda0ecc114ae023
2.302236,6.039579,8.571684,3058bbea0dc5c0fb65b4a10307a2fb8022fcd94ec0a801eaa4d9fc57995bfba9
9.2332535,-0.8278177,6.176135,305ad9657cf7df3f557f1a6efdbc585a0ea6335a5dda649d5e57519f4fd9f13c
10.507813,7.537548,9.797206,305b76b59f570a88b11c84fba684b16672f1ca6b8f269c9493f3ccc911ce2e3c
10.99439,4.3289323,6.9764595,306262e46b0743b9302ce1ff5c6fcea53bdd449485e93f56a8d7596e19bfae28
6.348956,6.075681,3.0184255,306a5d4a25a06dc5ea8b86302aa457137beec37dbc8e61bbe7a87ba09d771903
9.113654,4.7691417,2.580147,306e1b41c8d919c6942cdf4ed45ac4c720472baabf864d61db367b099038ddc6
7.801415,9.278376,1.6479064,306eda5580f522c33ddaebc90077fca56d45d9edae7d47f236e040a4a5223d6b
8.354354,6.3287168,-4.2341175,307550ae00158c0e5a08b36ab304ccaea88ed7be1b43f9f550b95c1dd5ff7803
11.5978565,5.6948404,-5.503523,307611de0db493db947b17cb37ad4bac196a9f9b471dc8d3e44bf04ddebd51fc
8.444458,6.0572505,-4.333442,307a24cc4bbc844dd3d2823f7af0c6375272110744367adfe0dd07a87a9654b8
8.39017,9.836171,1.0584825,307d71bd047fac5191a81b3f797c49c6dc7860215718caad150ddef687cf48ca
6.9139295,8.278669,2.0136063,307ea9af7a10954b7faaabb15f79df88264638c4df6712e3834bad91207aa452
8.340998,7.025816,4.093495,30825871ef1e58bde9954938ab5b3366d2e8349bcbd00b7437943a27fd250a17
9.095416,-0.85602987,5.167299,30849a5497bc2b8a3bd1a1304bc6180f8e2e63ca538532e353868fc068540ad3
10.936193,6.269995,1.6391637,308ca7eb9dad9b45d19b76799b6800e995d51d32156d71dfaaa2bba2534bda4a
11.203662,7.646204,-1.4985843,309486c329d3b39f38a83269a4b5b6b0f63f7b0bebbcb976e70538e2838345f1
9.719852,6.2125454,2.6636076,309c0f205fbc5753c7f493fda32b645db55edaf86555732b4ae6196017ec98e8
10.567414,1.0994865,1.6270795,309fd61675316475d1b48757b4539a39cfdf1f6a66efd500d11b70b809f76f1e
8.81136,-0.8041409,6.584739,30a929d57737afc0fea5dcf32800aed8846de236be69b882cc4506a89015440b
11.590894,1.4214121,9.675167,30ade2e4ca6c5b8d8a4dabf3a3b9627e101d3c82f77914e9dc722e41fcab35b0
9.005638,6.2360463,3.2736151,30af0ef48eff3c6ae402f8211edf99515f23e966c9722ca29cfc08d2d00bf765
8.784715,-0.6069529,5.510654,30b034a2422a18a11393439002961e61470d8c24ccae96ca29c8bf6a8eb04afd
11.011996,7.1228943,8.735267,30b3421a96b72131c234168b11cfddd93f06f392ed57fde88e13c1122a51021c
8.947814,4.605202,1.9459745,30b9afdedbcf05c4a6c2b5f836ba4aae3f847addad8a9822f3fbae9fe7a9cd9e
9.22519,-0.5687373,6.027484,30ba5a7e506cd17ffa6f95c5c4f916a00ae355941b04879fc002ecb51709210e
7.6718745,6.1667633,3.7433891,30bb0eea8e8ccbb6d9ef54dd98a3aa546bfecd3003069f0824fae15a57447776
11.203205,2.2199266,1.0454081,30bd87f1607d89c6dcb2d1d2a9e0a4fbc062bc87b64649076948b06df0d6149e
13.06245,5.6105847,4.6013193,30c98ceb29d7014f8a8edbff15ba3948c0fe8be409baa3f1554782a06aab5b9e
7.7283497,-1.5797507,3.165657,30d1be18e16c0e8d2c313225a7632fa3f8c60ff5aa6955a5f1116db8d68841c8
12.308513,2.9340491,0.90369725,30d75d2f9f1ef2913537a201717557e0403e0b3b9bded4674214c92e5f341f74
9.944943,5.8729234,8.316014,30dc65af0894b0406bd8ebd0f6853175fe5dbcbb9ffe0df616a518bb96c02d8b
10.554578,-1.4829277,7.9572363,30de2b9fce0df49de29144911e543801e26609e2e43542b8314280eed7bbea78
8.479973,2.4328184,4.6586175,30e4b45a24a11e8d57e594c979e75c70830347c043a7cebf03c5cf539d00f2f7
11.494763,8.711284,8.17174,30e77e0b106439e6a96c748ddbe86ff19f71a3c93b8275a7346b3dc4b3d031a8
9.003845,4.7346873,-0.576491,30eacb15e74b2b3026b9e6e0802ed4235088b60497cd9cd90ef74b84a073ae6b
8.492688,-0.10972089,6.549342,30ec588edab0ebbea6335c38ba1778a640fc8191ce76db671a682e38e22c74e6
2.982668,0.08766645,2.70103,30f3b79316683593062ebb878da6d128e169d84dbe79efd464e107db2e9edcdf
4.591771,6.892832,0.3230422,30f4fdcccfaf5224ec1bc06d8a54bf87c733b057c1bbb2f2e119d8c6ea5416ac
10.698179,7.0654655,9.037169,30fcca3679d74eeb0fcbfe2beb4b591b704e7689d9b3603caefdab9d59b412ce
6.928415,14.23029,8.085413,30fce0038763d501b0fe40b1d164e82f895c3cffe13126bd80ef9f6ccafa78dd
8.171377,6.3853264,2.4149022,30fe2765afb28dc17d8da8b66088a675e82063319d7686b1dc2b8bce9b291e8a
6.936772,6.791786,2.8675385,30ff90c355750435359236a5531f5bc8020471563062baabab9f09d6d514a66b
6.82392,6.4537916,2.3231544,310266350992fcdf80d3516fe9c98d328068af7d61b6f4b56d59e4400724942b
8.493309,6.351984,-4.3474708,3106e47d4677171033497e611f904b398503d76cfa958ac1faed7a5ac42f6482
8.452092,6.377973,-4.6007686,3108f033e0b5f295683fa0d1fc1c9bfb10d1de46611e75c8a525556c876c73c6
11.058255,7.386229,10.491383,31095af0b84ddafaca6165bb315d05a47164198717faa272f11ef50b0dfa4941
8.887499,5.5905356,0.42151457,310bc1b9cb8d3d100a785550fb4b6eda802c7e8d9f9a3f8335b91b7c606cecab
8.354305,2.278804,9.219047,310ead78080490487ba391e519af0d039229407aebb33c03594d39bf29b8a171
2.1342976,0.03323092,2.4974034,311dd89f4c8cf76e11da0031465b828f55791054de30e60b5de050df6b15ff05
10.210391,6.6243453,9.763056,312068c81b7ae3fd83c75d39e750ea5ccca23779e5e733717de92d97a5262616
8.507377,-1.0448011,4.981315,3125f8393b38f8d3ea95be71143f263f2bdf1b32f6c5624e64ba8f2e1a00d37a
7.823484,4.340911,4.247705,312b42ed4a4738bcf293b25c8b7ab2eb876af7c666f1e0c6dc3ac8e3e4dd8b2c
9.627508,3.044066,-3.4473455,312c9286d6aede4ed4891dc7ede7aa9da8a3a2effe0ba7f5e5be39fb239e14fc
6.8414283,4.7681212,1.0690379,313501c5805f1ba061d0ae28cf6da8e890c15a1ff0d56c12e0d6d88fc49b9df7
6.7829437,6.922706,6.383249,3145f661374ba0e6195e57e7536a3e16c9b482be7df78da4e81b43e9e4649bd1
8.753743,-0.8170375,6.6713395,314ada21300723a7ed45edc2590fd6bd73cc82545886032faddce52014fd268c
7.0803976,10.605959,3.4583995,314decb9f93ebdc247f0e257802f8eebaf24963e7f443d3d194f7537f1bc0d04
2.0586145,-0.2645426,2.302614,314e594ec579d2e911abd347785685b49dbd02cfa1ba191258cdc95430095aa3
7.3014116,6.8116164,2.0840642,3150244802b05f1b1f5dd083a17787b0ac981d2c716324b01fe5ccf0f3287ecd
6.3027625,7.826167,2.3158834,31546bd1b2e38d17877245501d922be266b4c8e39513bb151f2e316d099c3077
11.266055,6.9792085,9.920701,31569d66fdd45f7983a43bbbdc4c96fdb02b7982902a4958b8d0142653f5bebc
6.168878,8.773184,2.2789457,3162eb9c68e961ba7b71e6f270ba747e5fe510e712980a7b13726d733ab3a501
8.568371,5.9683256,1.0140622,31637947fc3c6e0a19acd6acabe1c6dfdacb985bfbfa6169253ae632e1901a1c
12.619939,2.607612,0.61477524,31639f59bf067fe1130b1a84db66a570c2afe0ef0ede2ce58523c5fe4dcbf4c3
7.563441,5.9885726,3.6423912,316953984c1f5adcc4b0aae07ceced0391c87b02c7ef8f721d692b39cb65b25a
12.208486,13.944346,-0.38120523,316a9fe89c02a1e38a87aeb7baddc3a45f5042fc2908e2d1391fda98f4ccf3e6
11.175756,8.307623,9.4954815,316c2de8d09943f436a703cb2326e89b06eaf06f0fe93e56c14dd4c185941520
4.162774,3.765213,-5.879848,316e9cbd8b72f06a32743fa9cd5058a0d54e92ad757ec39bb8d3d7f579cd3404
7.9444423,-0.8844126,3.065176,3173f79c4172ae6d34d5e426dd9f4c19eb0e150fc7d8896617c8f52179d524a5
8.685577,-0.8222026,1.1440198,3174d394bf9ef2152a7403eab6e046e82bb7cb596a21f0198c476a086d34b0c4
10.430506,6.897486,9.289881,31755a7f1536e203627a6f3ce92df4594c8de1db0bc53643c72f330ec6b79c78
7.337949,7.130074,3.5016668,3185e9bb51ad728d0bde5b942dff6f48659e5d015fbc57168984e80df67e4998
7.0459814,7.3161387,5.5976167,3187e68ada56285945c5d90115d6cf4c0d799f857d9a0a5ce5b11af50d8591ea
13.325007,5.972829,4.455048,318a757f02ac07f6678cae6ac604ff496b240705c88d11b261338c4c31507af0
5.271775,4.475576,4.194167,318fce6284726a4c24d7b4f78f72f51824d977bf082153dc4b5b1f41c9336b1d
12.917443,5.786164,4.672206,319a8e40253a3e3a984af3aea9041739e7b5eb40d2501a3beddc68955934fac7
6.8974056,6.440588,3.2697523,319ef50ed6a134f89c3c0fc085b13314e0e1021010ff726a34cec8c900758280
14.195159,3.6123464,0.21939369,31a0283068aa15106a7b1fc4e049a54f2f613a8efbccad65ae069e303f64a06d
9.632121,7.199155,7.1002135,31a556e2c53a4b35f84066a459e662b1b709b08c1ddcfa4fcf8692c52929326b
8.64163,2.1859658,4.5648394,31a9fad89c60f439b3026719a7c7620a9927eb6144d6bf13dfdbf139351d3294
8.391835,2.1962233,9.178334,31ae4c91691223529c6a3df43ab36b689ccf7e73822778eb3cd74115c55412db
9.061209,7.911621,2.8274565,31af0a9ac956b808dad3552e699ca3c0880aea5ad78bd4e098eed3b0dab899c1
9.470754,5.3970027,1.6398927,31b98666f9c4765ca486e4d9b27d0f0160667e04f866003943e2d0ffa13dce88
6.904075,6.3210855,2.785278,31bbb037b09c84f26ac4d3ed9e1505d46b71f7cda9134a3844b1bbfb7ae2a284
11.194171,6.934207,9.750448,31c000c41abc5dddf06645e2388bd4215022b70f20f44902846375bb31fcd342
10.689345,1.3520048,1.5056888,31c4b83920970c91701289441309f1f4982118b52c767895e484cd06c29880d8
11.408828,9.0210495,8.394618,31ca41f5576bc955fc0db76ec6e503eec449abc72367ce44f5693257a45b47ef
4.9254165,4.4873295,4.1393514,31cbcd96874a8973cbb47f334ebb76288bddc983b6ae1042c8a07e538893122b
7.171644,3.845974,-1.1011182,31cfd520a42dc630b29d73111beca3a4e610404e634ed860fc3da0148af7c6ef
7.293294,5.3158307,2.553883,31d05bdc316648a8d4c07965555939f72998f1d7e27d1253b74f137c999a8bbb
4.3999557,-4.1772146,1.3439783,31dc8b3c2bc8a9665c8f2b6503e8d104e373e5969de75617e1735913144a89f2
8.009815,8.403577,4.1145873,31dde270fe289161a888c6323a62c1cb74b025acdecabe012fe7340c88cf4859
6.8056326,6.4590945,2.5220416,31f20dd3a5d10a692b7983dd1d5e7389a04ed798a7ddf728c24e44ea02d06b43
10.096965,6.1754894,8.759495,31f294ce6af1d28cec975429927a8c6f406271b81047374b7746fcab2f23006e
9.393912,-0.56195617,5.847659,31f63d95ff5b4b647627ab0e80641d84887622a7a69becc596654bb0357898ef
15.5224495,-0.65834314,3.7272253,31fe2b502d7a302fe42ca3b86c79cf8b8a3d95971cb2fb11be260249abd32f39
9.580644,2.9923282,-3.3481061,3201b8b538edb07c7c9d44da494d1788e0363b546c1a50fc15299cd7436017ae
7.6053777,8.905305,2.1104085,320217d9957130ac89c61111b83695437e71809432388cfe5fba6a807c2e315d
15.755714,4.6075273,-3.2930539,320260593ed4584be572473ff6b1070b4b838d746202b60a0a957cfe7901a7a2
8.4940815,2.5293634,9.336189,32080991bb1bbd87206e4d0d4336ddade00ca4d3a91468055bc1b60cb5efcb0b
13.793648,4.7878623,11.417942,320ff68815c647529f32b2d0d8027a77747a45f280de5aaa6aa5d66a35f96c87
10.694769,7.3444953,4.424516,321ce2a92f913b8c1efce7c44aa7b883757c67173ed81b1d51f58dec29c9551c
9.604762,-2.0362902,7.067765,32227ec3673a6f207ba6959258d8e01ac461adb60a90a085794d8391ac8c2e2f
10.834091,6.694083,7.889416,322280111f4917cc63b74c42adc511f7e2d0e52869ad4e50667f2953ee72489f
